Order Date,Product,Category,Sales,Quantity,Region,Customer ID,Profit
2023-01-13,Router,Office,1989.05,15,West,CUST0720,698.34
2023-11-13,Graphics Card,Technology,4538.12,5,North,CUST0008,1445.13
2021-10-23,USB Cable,Accessories,4496.88,2,Central,CUST0654,1090.19
2021-01-06,Hard Drive,Storage,1059.34,12,West,CUST0816,241.87
2022-07-04,Speaker,Accessories,1940.72,19,East,CUST0724,782.06
2022-11-12,Router,Office,2823.81,5,Central,CUST0796,1031.26
2023-03-06,Headphones,Accessories,4271.28,3,Central,CUST0902,1493.34
2021-07-22,Router,Office,2683.37,6,South,CUST0414,610.87
2021-11-21,Laptop,Technology,4842.59,13,North,CUST0132,2135.29
2023-04-05,Hard Drive,Storage,4005.31,15,North,CUST0356,698.5
2021-09-01,Tablet,Technology,4767.8,4,East,CUST0323,1914.16
2021-11-23,USB Cable,Accessories,3670.89,7,West,CUST0906,782.76
2023-09-14,Phone,Technology,4394.24,18,South,CUST0102,1176.25
2023-12-07,Graphics Card,Technology,4163.47,7,North,CUST0795,1158.96
2023-01-31,Tablet,Technology,1306.5,12,South,CUST0466,455.72
2023-11-03,SSD,Storage,1186.21,11,West,CUST0429,372.47
2023-06-26,Webcam,Accessories,4328.7,12,Central,CUST0075,890.96
2021-12-31,Mouse,Accessories,469.15,15,West,CUST0100,74.6
2021-03-14,Printer,Office,2072.39,8,Central,CUST0744,756.76
2023-12-06,Speaker,Accessories,4112.26,11,West,CUST0803,1239.75
2021-10-01,Phone,Technology,4075.53,18,South,CUST0236,1053.67
2021-07-27,Printer,Office,736.97,10,West,CUST0269,173.45
2021-05-04,Motherboard,Technology,2464.16,8,North,CUST0888,978.06
2023-10-31,Motherboard,Technology,2425.17,6,North,CUST0567,942.57
2022-06-27,Keyboard,Accessories,1652.42,3,East,CUST0254,657.36
2021-03-01,Motherboard,Technology,4590.05,12,North,CUST0727,990.22
2023-06-18,Charger,Accessories,3282.93,17,North,CUST0811,1331.52
2023-06-05,Monitor,Technology,4901.93,3,Central,CUST0329,2184.6
2023-02-21,SSD,Storage,380.49,18,South,CUST0836,125.46
2022-03-18,Speaker,Accessories,2002.03,12,South,CUST0299,328.64
2023-06-30,Keyboard,Accessories,4183.93,16,Central,CUST0808,1509.06
2023-10-23,Mouse,Accessories,2142.29,10,North,CUST0370,667.18
2023-04-12,USB Cable,Accessories,1346.3,19,West,CUST0671,489.53
2023-10-05,Router,Office,4989.15,9,Central,CUST0259,1030.11
2022-09-18,Hard Drive,Storage,4371.97,14,South,CUST0228,1450.36
2023-09-25,Monitor,Technology,2755.04,14,East,CUST0377,858.91
2023-01-04,Charger,Accessories,2830.46,4,South,CUST0145,936.17
2021-04-01,SSD,Storage,83.97,15,West,CUST0080,30.93
2021-06-16,Router,Office,4905.92,2,South,CUST0039,1536.85
2023-08-17,Speaker,Accessories,4041.16,18,Central,CUST0706,996.32
2021-07-26,Printer,Office,231.81,2,East,CUST0709,56.26
2023-12-25,Speaker,Accessories,922.83,18,South,CUST0097,330.85
2022-05-31,Phone,Technology,4114.1,8,Central,CUST0246,1436.46
2023-01-17,USB Cable,Accessories,479.98,10,Central,CUST0333,132.76
2021-11-02,Webcam,Accessories,4711.84,4,Central,CUST0588,1206.52
2022-01-30,Webcam,Accessories,4999.46,10,East,CUST0403,1680.01
2021-07-06,Laptop,Technology,4437.84,10,Central,CUST0765,1081.27
2022-09-15,Mouse,Accessories,3707.57,3,East,CUST0278,1627.55
2022-12-31,USB Cable,Accessories,2462.05,4,West,CUST0008,809.87
2021-08-28,Printer,Office,458.03,10,West,CUST0364,150.04
2022-06-17,Mouse,Accessories,3665.71,7,West,CUST0452,699.78
2021-05-21,SSD,Storage,2014.48,12,Central,CUST0711,670.61
2021-05-19,RAM,Components,2872.63,7,East,CUST0252,685.06
2022-04-04,Monitor,Technology,1502.28,13,West,CUST0896,428.97
2021-03-11,Graphics Card,Technology,1248.67,8,North,CUST0982,388.91
2022-01-20,Printer,Office,1655.27,13,West,CUST0018,485.63
2022-09-22,Charger,Accessories,4078.45,1,Central,CUST0390,1602.09
2021-07-17,Charger,Accessories,2161.13,16,North,CUST0242,388.66
2021-07-24,Mouse,Accessories,1592.95,19,South,CUST0253,318.91
2022-07-22,Charger,Accessories,2193.2,19,North,CUST0004,432.27
2023-09-09,Printer,Office,209.82,13,South,CUST0373,82.89
2023-03-16,Keyboard,Accessories,4458.49,7,North,CUST0425,826.9
2023-05-09,Tablet,Technology,2781.22,15,East,CUST0749,1227.72
2023-06-01,Phone,Technology,568.89,6,North,CUST0179,250.74
2023-09-01,Webcam,Accessories,1477.61,4,West,CUST0012,661.3
2022-10-02,Router,Office,4918.59,11,South,CUST0880,2183.4
2021-11-21,SSD,Storage,2985.63,19,South,CUST0293,581.32
2022-03-18,Printer,Office,1492.45,2,West,CUST0770,518.22
2023-03-15,Router,Office,2160.41,17,East,CUST0259,583.11
2021-10-15,Speaker,Accessories,1329.45,15,North,CUST0429,491.29
2021-08-14,Printer,Office,207.43,18,East,CUST0597,56.37
2023-12-24,Hard Drive,Storage,4218.05,12,West,CUST0295,1117.66
2023-08-25,Keyboard,Accessories,1497.77,3,North,CUST0333,630.84
2023-07-27,Printer,Office,4200.13,17,West,CUST0112,1253.17
2022-07-14,Monitor,Technology,2418.86,14,South,CUST0950,899.64
2022-12-15,Phone,Technology,955.33,6,South,CUST0206,329.57
2022-05-13,Laptop,Technology,4019.25,4,South,CUST0222,1395.94
2023-04-29,Laptop,Technology,1916.7,8,Central,CUST0530,488.25
2023-07-15,Charger,Accessories,3553.26,3,Central,CUST0013,802.09
2021-03-01,Speaker,Accessories,4194.29,8,South,CUST0270,1743.27
2021-09-14,Laptop,Technology,4816.78,13,Central,CUST0553,758.05
2022-07-31,Hard Drive,Storage,474.78,19,Central,CUST0040,95.85
2021-08-27,Speaker,Accessories,91.51,15,West,CUST0505,17.37
2021-02-07,Headphones,Accessories,2764.7,7,North,CUST0601,1202.14
2021-01-25,Phone,Technology,1357.99,3,South,CUST0613,205.75
2022-02-14,SSD,Storage,2372.05,19,Central,CUST0731,361.52
2022-04-06,Webcam,Accessories,409.66,10,West,CUST0215,89.31
2023-09-15,SSD,Storage,2532.87,16,West,CUST0967,592.0
2021-12-23,Webcam,Accessories,668.04,14,North,CUST0304,212.4
2022-01-18,Router,Office,4201.01,8,West,CUST0522,1841.59
2022-07-23,Tablet,Technology,3809.46,11,East,CUST0729,1102.89
2023-12-08,Hard Drive,Storage,416.66,19,East,CUST0121,98.6
2022-03-09,Printer,Office,4189.93,2,South,CUST0310,1655.44
2021-02-25,Printer,Office,1658.54,5,North,CUST0675,440.73
2022-07-31,Mouse,Accessories,1796.66,11,East,CUST0664,345.9
2021-09-25,Webcam,Accessories,940.03,7,North,CUST0305,365.08
2021-03-10,Speaker,Accessories,4184.76,8,South,CUST0426,630.75
2023-06-21,Webcam,Accessories,2053.29,17,West,CUST0459,434.34
2023-03-04,Charger,Accessories,291.74,12,West,CUST0596,99.35
2021-09-14,Router,Office,4832.94,18,West,CUST0202,873.5
2022-11-03,Monitor,Technology,1316.64,7,East,CUST0562,298.54
2022-05-05,RAM,Components,4684.08,9,North,CUST0661,1255.29
2023-01-16,Mouse,Accessories,1541.13,19,East,CUST0412,414.45
2021-02-18,Printer,Office,4165.56,14,Central,CUST0220,1840.51
2021-11-12,Keyboard,Accessories,3337.89,19,North,CUST0951,1177.15
2022-02-17,Mouse,Accessories,4313.35,18,South,CUST0155,694.91
2022-03-10,Graphics Card,Technology,4881.78,15,East,CUST0609,1056.44
2023-10-23,Graphics Card,Technology,4363.84,4,West,CUST0324,1461.58
2022-02-24,USB Cable,Accessories,2048.14,13,West,CUST0611,745.58
2023-04-24,Graphics Card,Technology,4081.79,5,West,CUST0340,1078.32
2023-07-05,Hard Drive,Storage,3572.67,12,East,CUST0390,1453.97
2022-03-10,Phone,Technology,354.94,17,East,CUST0186,153.7
2022-10-05,Tablet,Technology,4652.31,10,West,CUST0134,1554.89
2021-02-26,Phone,Technology,2356.51,12,West,CUST0828,751.06
2023-08-22,Phone,Technology,715.53,6,West,CUST0849,268.5
2023-09-04,Headphones,Accessories,2155.62,12,Central,CUST0147,829.08
2021-02-15,Monitor,Technology,3035.55,13,East,CUST0113,651.52
2022-02-21,Graphics Card,Technology,2886.08,17,West,CUST0957,851.6
2023-04-28,Mouse,Accessories,2895.23,10,South,CUST0529,822.91
2021-05-19,Headphones,Accessories,1316.4,19,West,CUST0433,569.26
2021-09-04,Mouse,Accessories,3181.88,5,East,CUST0387,583.97
2021-08-18,Printer,Office,4541.7,5,South,CUST0366,1966.74
2023-03-03,Monitor,Technology,1973.9,8,East,CUST0034,635.16
2022-09-29,Keyboard,Accessories,3171.37,17,East,CUST0062,749.76
2022-01-09,Router,Office,1257.74,3,East,CUST0444,516.68
2023-01-08,Motherboard,Technology,288.99,16,North,CUST0196,47.72
2023-12-25,SSD,Storage,2949.37,19,South,CUST0087,724.61
2021-03-29,Laptop,Technology,285.37,6,Central,CUST0891,107.23
2022-12-14,Keyboard,Accessories,3631.74,10,Central,CUST0635,1446.55
2022-08-24,Keyboard,Accessories,3368.25,16,North,CUST0254,674.49
2022-06-23,Webcam,Accessories,1878.16,13,East,CUST0127,812.36
2021-08-02,SSD,Storage,2085.89,3,Central,CUST0850,346.5
2021-03-15,Graphics Card,Technology,4592.92,8,South,CUST0162,1286.32
2021-03-02,USB Cable,Accessories,115.01,8,West,CUST0925,20.61
2022-11-29,Router,Office,2838.35,7,South,CUST0316,508.94
2021-01-12,Graphics Card,Technology,4620.64,11,East,CUST0172,1959.93
2023-03-25,Keyboard,Accessories,4574.24,3,South,CUST0399,1926.62
2021-02-01,Motherboard,Technology,2944.05,7,East,CUST0813,985.01
2023-09-28,Graphics Card,Technology,1937.09,11,South,CUST0331,852.1
2021-08-25,Monitor,Technology,539.57,17,North,CUST0359,160.42
2022-07-12,Headphones,Accessories,910.23,18,South,CUST0252,350.31
2022-10-09,Keyboard,Accessories,3414.38,9,Central,CUST0009,611.79
2023-09-14,Webcam,Accessories,132.34,13,West,CUST0763,35.56
2023-03-31,Webcam,Accessories,4423.25,15,North,CUST0239,1347.0
2022-04-18,Speaker,Accessories,2960.28,19,South,CUST0035,1135.1
2021-04-22,Printer,Office,273.48,15,East,CUST0778,68.46
2022-01-18,Printer,Office,1236.85,7,North,CUST0616,549.29
2021-01-17,Graphics Card,Technology,2991.29,3,Central,CUST0934,1108.12
2022-05-08,RAM,Components,226.23,8,West,CUST0383,70.11
2023-07-15,Headphones,Accessories,3910.94,13,West,CUST0669,974.72
2021-04-27,Tablet,Technology,4603.61,16,South,CUST0686,1577.26
2023-05-30,Webcam,Accessories,4808.04,3,Central,CUST0710,1692.04
2021-04-25,Keyboard,Accessories,3681.61,1,Central,CUST0723,1302.39
2023-03-25,Mouse,Accessories,4291.29,3,West,CUST0730,1398.36
2022-10-06,Phone,Technology,3073.0,16,West,CUST0201,830.16
2021-12-02,USB Cable,Accessories,2319.79,1,Central,CUST0233,916.31
2023-07-11,Mouse,Accessories,3580.02,18,West,CUST0628,814.39
2021-05-27,Mouse,Accessories,1159.69,14,East,CUST0496,391.53
2021-05-02,Phone,Technology,593.43,7,West,CUST0813,172.99
2021-03-22,Keyboard,Accessories,3821.16,3,East,CUST0077,1596.68
2022-11-16,Speaker,Accessories,4793.02,16,West,CUST0218,1568.12
2022-10-24,Speaker,Accessories,2908.52,6,North,CUST0374,1182.9
2022-01-10,Hard Drive,Storage,2438.58,18,North,CUST0053,1063.21
2021-03-04,USB Cable,Accessories,2695.3,13,North,CUST0596,507.01
2022-05-19,Webcam,Accessories,2418.4,2,East,CUST0258,765.56
2022-10-30,SSD,Storage,2238.89,12,East,CUST0132,929.57
2022-03-25,Charger,Accessories,4737.83,4,South,CUST0711,1950.2
2023-05-18,Tablet,Technology,2424.83,9,South,CUST0787,506.24
2022-11-11,Keyboard,Accessories,451.46,5,West,CUST0867,132.91
2022-04-06,Mouse,Accessories,3839.31,10,East,CUST0395,832.86
2022-04-04,Phone,Technology,1988.23,6,North,CUST0595,833.16
2022-04-09,Webcam,Accessories,3567.93,1,North,CUST0928,538.65
2023-07-01,Keyboard,Accessories,2918.87,5,North,CUST0249,629.07
2022-01-14,Graphics Card,Technology,3580.24,6,West,CUST0398,976.37
2023-10-23,Phone,Technology,356.87,19,East,CUST0945,77.21
2021-12-30,Speaker,Accessories,217.67,11,West,CUST0069,96.23
2021-03-13,Monitor,Technology,1923.78,15,Central,CUST0921,429.4
2022-09-30,Speaker,Accessories,3481.17,2,Central,CUST0654,900.56
2021-12-03,Printer,Office,1157.23,15,South,CUST0423,234.02
2021-07-14,Mouse,Accessories,2195.33,7,East,CUST0652,939.6
2023-10-09,Phone,Technology,4905.01,17,North,CUST0892,1340.95
2022-10-15,SSD,Storage,1113.63,12,East,CUST0945,254.53
2021-01-07,Keyboard,Accessories,4247.32,12,South,CUST0340,950.7
2023-06-24,Charger,Accessories,4136.03,5,North,CUST0374,1347.04
2023-09-06,USB Cable,Accessories,4462.19,7,West,CUST0885,1978.06
2022-07-20,Graphics Card,Technology,4579.95,2,North,CUST0274,2025.49
2022-09-08,Monitor,Technology,2561.23,13,Central,CUST0257,1138.48
2022-07-27,Router,Office,3425.57,9,West,CUST0875,911.18
2022-08-22,Laptop,Technology,3113.51,15,North,CUST0516,1321.14
2023-02-09,Speaker,Accessories,1579.3,15,West,CUST0268,447.44
2021-08-30,RAM,Components,1434.95,1,Central,CUST0922,435.03
2023-02-05,Speaker,Accessories,1740.77,3,Central,CUST0928,532.62
2022-01-19,Printer,Office,1131.37,1,East,CUST0357,191.29
2022-01-26,Phone,Technology,3799.05,19,Central,CUST0847,771.66
2023-06-15,Headphones,Accessories,4824.64,13,Central,CUST0308,2006.22
2022-11-19,Motherboard,Technology,4345.47,15,Central,CUST0867,1820.35
2021-02-16,Headphones,Accessories,1128.81,13,South,CUST0602,237.73
2022-09-11,Printer,Office,306.98,18,Central,CUST0527,73.92
2022-04-09,Charger,Accessories,3797.61,17,East,CUST0648,1515.03
2021-05-03,Tablet,Technology,1981.56,1,West,CUST0732,418.61
2021-05-14,RAM,Components,4131.83,15,South,CUST0798,1711.6
2023-04-21,Headphones,Accessories,3907.22,4,West,CUST0694,1551.0
2023-04-29,Keyboard,Accessories,3145.78,2,West,CUST0491,1233.98
2022-08-30,Headphones,Accessories,1313.93,19,East,CUST0639,548.6
2021-01-23,Graphics Card,Technology,564.98,8,South,CUST0638,235.07
2022-07-20,RAM,Components,1300.61,16,North,CUST0707,552.97
2023-02-05,Motherboard,Technology,2573.31,8,Central,CUST0198,1065.0
2023-08-23,Monitor,Technology,4898.34,10,West,CUST0351,1626.62
2021-08-23,Laptop,Technology,365.25,16,West,CUST0218,72.07
2023-09-23,Monitor,Technology,1040.36,5,East,CUST0008,346.17
2023-12-19,Monitor,Technology,3155.03,19,East,CUST0231,1365.07
2023-04-06,Printer,Office,1556.6,6,East,CUST0703,685.37
2021-08-04,Webcam,Accessories,4299.6,10,South,CUST0093,1584.57
2022-10-19,Phone,Technology,740.11,5,Central,CUST0657,265.07
2023-07-24,Mouse,Accessories,4817.63,19,South,CUST0016,2078.95
2021-11-07,Speaker,Accessories,4566.26,19,East,CUST0625,1083.95
2022-07-11,Monitor,Technology,4443.27,13,East,CUST0813,867.75
2023-08-30,Hard Drive,Storage,906.69,15,West,CUST0196,214.89
2021-09-14,Printer,Office,1681.01,8,South,CUST0906,730.71
2022-06-17,Phone,Technology,4030.28,11,South,CUST0464,861.24
2021-02-21,Laptop,Technology,4048.65,1,Central,CUST0915,880.26
2023-12-27,Monitor,Technology,3540.62,4,South,CUST0935,736.04
2021-10-27,Charger,Accessories,2267.85,13,Central,CUST0818,670.01
2022-11-03,Keyboard,Accessories,1592.37,7,North,CUST0205,619.3
2023-02-17,Printer,Office,4816.64,7,Central,CUST0828,1274.27
2023-04-12,Monitor,Technology,739.35,6,East,CUST0580,133.11
2021-08-20,RAM,Components,266.58,8,North,CUST0127,99.18
2023-09-02,Phone,Technology,95.2,12,West,CUST0160,31.7
2023-12-28,RAM,Components,3886.38,18,West,CUST0501,1141.6
2021-01-28,RAM,Components,330.69,15,West,CUST0466,145.25
2023-12-11,Speaker,Accessories,2716.29,16,East,CUST0848,790.79
2022-08-14,Laptop,Technology,1868.1,1,West,CUST0857,690.75
2023-02-24,SSD,Storage,777.19,10,Central,CUST0498,153.53
2022-09-12,Monitor,Technology,3715.95,15,East,CUST0448,1021.74
2022-08-09,Motherboard,Technology,322.28,13,South,CUST0464,68.86
2023-09-29,Graphics Card,Technology,1626.05,19,East,CUST0342,413.74
2021-07-03,Headphones,Accessories,2832.85,13,East,CUST0508,832.62
2023-11-13,Motherboard,Technology,2041.96,9,South,CUST0664,413.19
2021-05-09,USB Cable,Accessories,1332.78,16,Central,CUST0284,521.0
2021-10-18,Router,Office,4633.7,14,North,CUST0151,1217.75
2022-05-16,Laptop,Technology,4658.3,9,South,CUST0575,1951.72
2021-07-05,Phone,Technology,2109.67,18,East,CUST0886,743.44
2022-04-24,Graphics Card,Technology,1999.03,4,West,CUST0895,405.77
2022-05-07,Tablet,Technology,1571.56,12,South,CUST0696,538.4
2022-05-28,Graphics Card,Technology,4285.99,5,South,CUST0213,672.79
2023-12-27,Charger,Accessories,2861.18,11,North,CUST0585,1122.19
2022-04-12,Charger,Accessories,493.13,5,East,CUST0322,218.1
2021-10-12,Router,Office,4273.94,19,West,CUST0934,1510.1
2022-08-24,Headphones,Accessories,2697.69,7,West,CUST0796,1154.47
2021-07-08,Router,Office,2107.18,4,North,CUST0666,502.44
2023-09-16,Motherboard,Technology,1722.43,8,West,CUST0188,477.25
2023-06-09,Mouse,Accessories,542.16,6,Central,CUST0572,150.38
2022-01-23,Headphones,Accessories,4785.68,6,South,CUST0768,878.69
2021-08-29,Graphics Card,Technology,3719.16,4,South,CUST0987,1446.5
2022-02-21,Charger,Accessories,702.3,14,West,CUST0183,209.65
2021-06-25,Graphics Card,Technology,2580.78,3,West,CUST0384,766.82
2022-01-22,Motherboard,Technology,2800.1,10,West,CUST0025,981.55
2023-05-03,Hard Drive,Storage,881.05,6,South,CUST0917,177.35
2022-10-25,Speaker,Accessories,2164.75,18,West,CUST0998,850.85
2022-03-28,Phone,Technology,3246.44,10,Central,CUST0537,843.3
2021-10-04,Laptop,Technology,1455.85,9,Central,CUST0314,253.16
2021-08-01,Speaker,Accessories,1691.46,16,South,CUST0038,350.3
2021-02-10,Phone,Technology,654.04,4,East,CUST0302,147.72
2021-10-21,RAM,Components,2095.54,11,East,CUST0971,426.2
2022-08-23,Tablet,Technology,2940.09,12,East,CUST0988,654.66
2022-06-25,Laptop,Technology,626.8,19,Central,CUST0369,281.28
2022-03-27,Webcam,Accessories,3093.18,10,North,CUST0100,962.96
2023-12-21,Laptop,Technology,2019.08,7,East,CUST0388,668.07
2023-03-01,Keyboard,Accessories,3407.0,7,North,CUST0659,680.75
2021-11-30,Laptop,Technology,1608.44,18,South,CUST0446,262.51
2023-06-10,Speaker,Accessories,2864.07,3,Central,CUST0792,696.27
2021-02-13,Printer,Office,3083.37,12,East,CUST0470,1174.59
2021-05-24,Keyboard,Accessories,3468.01,14,Central,CUST0055,1101.56
2021-11-29,Phone,Technology,3796.85,2,South,CUST0496,581.81
2023-09-25,USB Cable,Accessories,724.94,9,Central,CUST0921,280.28
2021-02-24,Motherboard,Technology,4827.95,10,West,CUST0584,874.82
2023-05-20,Charger,Accessories,4226.04,6,East,CUST0755,1192.23
2023-03-08,Hard Drive,Storage,2833.48,17,Central,CUST0127,1274.62
2021-11-21,Keyboard,Accessories,4457.28,15,Central,CUST0980,830.88
2021-03-21,Router,Office,1943.04,1,Central,CUST0321,766.54
2023-11-21,Phone,Technology,219.72,13,South,CUST0766,85.64
2023-09-12,Monitor,Technology,3648.81,10,East,CUST0068,1034.48
2022-07-12,Charger,Accessories,4719.55,12,East,CUST0396,2107.18
2023-05-15,Speaker,Accessories,851.18,16,West,CUST0153,206.32
2022-12-18,Monitor,Technology,3237.18,2,West,CUST0149,792.25
2022-04-17,Speaker,Accessories,4076.46,3,Central,CUST0403,797.84
2021-03-15,Printer,Office,4530.08,8,East,CUST0226,1182.02
2022-08-12,Router,Office,1418.81,15,East,CUST0838,338.99
2022-07-18,Mouse,Accessories,687.23,19,Central,CUST0692,227.71
2022-04-12,SSD,Storage,1276.86,18,North,CUST0310,207.13
2022-08-22,Router,Office,2909.72,1,East,CUST0419,707.29
2023-09-19,Mouse,Accessories,4597.7,19,Central,CUST0515,696.15
2023-01-07,Laptop,Technology,2933.55,2,Central,CUST0289,445.59
2023-09-21,Monitor,Technology,4602.13,5,North,CUST0201,1822.86
2021-09-05,Hard Drive,Storage,3861.68,18,West,CUST0519,1447.92
2021-03-08,Webcam,Accessories,3012.03,16,Central,CUST0873,1124.22
2022-07-27,Speaker,Accessories,157.9,10,East,CUST0667,40.44
2022-12-04,SSD,Storage,1698.73,3,West,CUST0769,611.16
2022-04-15,Webcam,Accessories,334.42,10,West,CUST0168,75.9
2022-05-08,USB Cable,Accessories,1645.1,13,West,CUST0914,399.46
2022-10-25,Motherboard,Technology,358.55,10,Central,CUST0675,114.29
2021-10-13,Graphics Card,Technology,880.69,11,East,CUST0337,316.95
2021-11-08,Mouse,Accessories,2082.9,7,North,CUST0295,478.48
2021-11-05,SSD,Storage,2598.68,2,South,CUST0380,919.37
2023-02-14,USB Cable,Accessories,1124.85,19,South,CUST0011,493.53
2023-08-23,Motherboard,Technology,3676.26,18,West,CUST0357,1096.08
2022-04-01,Speaker,Accessories,2972.3,11,South,CUST0813,808.86
2021-05-12,USB Cable,Accessories,3474.21,17,South,CUST0971,763.46
2023-07-19,Laptop,Technology,3677.19,3,Central,CUST0131,944.47
2023-08-23,Motherboard,Technology,3648.26,12,North,CUST0205,1126.02
2023-07-18,Keyboard,Accessories,4684.36,2,South,CUST0436,2029.42
2021-05-01,Mouse,Accessories,1224.24,1,North,CUST0316,279.4
2022-09-26,Laptop,Technology,1387.27,9,South,CUST0604,304.42
2023-06-16,Headphones,Accessories,516.3,19,West,CUST0314,226.23
2023-02-11,Monitor,Technology,2983.3,8,West,CUST0486,989.72
2023-11-29,Printer,Office,2006.17,9,North,CUST0950,743.45
2022-07-20,SSD,Storage,2506.18,7,North,CUST0111,999.74
2022-05-27,Mouse,Accessories,890.62,4,North,CUST0290,155.45
2021-10-16,Graphics Card,Technology,3262.85,16,North,CUST0247,963.99
2021-07-19,Motherboard,Technology,3114.15,6,East,CUST0412,598.01
2022-06-12,Monitor,Technology,1360.68,18,West,CUST0573,458.95
2023-07-06,Printer,Office,2353.81,2,South,CUST0450,1026.54
2023-12-22,Hard Drive,Storage,4476.79,11,East,CUST0889,747.07
2023-03-10,Tablet,Technology,3878.82,5,North,CUST0622,900.78
2023-12-02,Laptop,Technology,1173.37,17,South,CUST0962,527.9
2021-01-12,Speaker,Accessories,4400.33,5,West,CUST0421,667.29
2023-04-13,Laptop,Technology,383.2,3,North,CUST0400,73.52
2023-04-21,Charger,Accessories,2098.95,19,Central,CUST0456,365.7
2022-10-05,Printer,Office,446.59,8,North,CUST0744,169.36
2021-04-16,Keyboard,Accessories,4624.86,11,South,CUST0125,1735.61
2022-11-22,SSD,Storage,251.48,3,West,CUST0715,96.39
2022-06-12,Motherboard,Technology,798.64,3,North,CUST0941,305.45
